"SchoolYear","ESD","CountyNumber","County","CountyDistrictNumber","District","GradeTested","ReadingTotalTestedNotTested","ReadingTotalMSP_HSPETested","ReadingMetStandardIncludingPrevPass","ReadingPercentMetStandardIncludingPrevPass","ReadingMetStandardWithoutPrevPass","ReadingPercentMetStandardWithoutPrevPass","ReadingPercentMetStandardExcludingNoScore","ReadingLevel1","ReadingPercentLevel1","ReadingLevel2","ReadingPercentLevel2","ReadingLevelBasic","ReadingPercentLevelBasic","ReadingLevel3","ReadingPercentLevel3","ReadingLevel4","ReadingPercentLevel4","ReadingNoScore","ReadingPercentNoScore","ReadingNotMet","ReadingPercentNotMet","ReadingExcusedAbsence","ReadingExempted","ReadingWAASPORT","ReadingWAASDAPE","MathTotalTestedNotTested","MathTotalMSP_HSPETested","MathMetStandardIncludingPrevPass","MathPercentMetStandardIncludingPrevPass","MathMetStandardWithoutPrevPass","MathPercentMetStandardWithoutPrevPass","MathPercentMetStandardExcludingNoScore","MathLevel1","MathPercentLevel1","MathLevel2","MathPercentLevel2","MathLevelBasic","MathPercentLevelBasic","MathLevel3","MathPercentLevel3","MathLevel4","MathPercentLevel4","MathNoScore","MathPercentNoScore","MathNotMet","MathPercentNotMet","MathExcusedAbsence","MathExempted","MathWAASPORT","MathWAASDAPE","WritingTotalTestedNotTested","WritingTotalMSP_HSPETested","WritingMetStandardIncludingPrevPass","WritingPercentMetStandardIncludingPrevPass","WritingMetStandardWithoutPrevPass","WritingPercentMetStandardWithoutPrevPass","WritingPercentMetStandardExcludingNoScore","WritingLevel1","WritingPercentLevel1","WritingLevel2","WritingPercentLevel2","WritingLevelBasic","WritingPercentLevelBasic","WritingLevel3","WritingPercentLevel3","WritingLevel4","WritingPercentLevel4","WritingNoScore","WritingPercentNoScore","WritingNotMet","WritingPercentNotMet","WritingExcusedAbsence","WritingExempted","WritingWAASPORT","WritingWAASDAPE","ScienceTotalTestedNotTested","ScienceTotalMSP_HSPETested","ScienceMetStandardIncludingPrevPass","SciencePercentMetStandardIncludingPrevPass","ScienceMetStandardWithoutPrevPass","SciencePercentMetStandardWithoutPrevPass","SciencePercentMetStandardExcludingNoScore","ScienceLevel1","SciencePercentLevel1","ScienceLevel2","SciencePercentLevel2","ScienceLevelBasic","SciencePercentLevelBasic","ScienceLevel3","SciencePercentLevel3","ScienceLevel4","SciencePercentLevel4","ScienceNoScore","SciencePercentNoScore","ScienceNotMet","SciencePercentNotMet","ScienceExcusedAbsence","ScienceExempted","ScienceWAASPORT","ScienceWAASDAPE","ReadingLevelIndex","MathLevelIndex"
"2012-13","Educational Service District 123","11","Franklin","11001","Pasco School District",10,1012,952,704,69.4,703,69.4,73.8,108,10.59,141,13.9,16,1.5,335,33.1,352,34.7,60,5.9,309,30.5,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,927,738,72.9,736,72.9,79.4,65,6.4,126,12.4,30,2.89,457,45.2,249,24.6,82,8.09,273,27,4,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.76,
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",3,170,169,101,59.39,101,59.39,59.8,36,21.1,32,18.8,0,0,51,30,50,29.39,1,0.5,69,40.5,0,1,1,,168,168,79,47,79,47,47,45,26.69,44,26.1,0,0,60,35.7,19,11.3,0,0,89,52.89,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.66,2.31
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",4,148,147,87,58.7,87,58.7,59.2,18,12.09,42,28.3,0,0,54,36.39,33,22.19,1,0.6,61,41.2,0,0,6,,148,148,73,49.29,73,49.29,49.3,44,29.69,31,20.89,0,0,40,27,33,22.19,0,0,75,50.6,0,0,6,,148,140,85,57.39,85,57.39,60.7,19,12.8,36,24.3,0,0,62,41.79,23,15.5,8,5.4,63,42.5,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.67,2.41
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",5,148,148,71,47.89,71,47.89,48,17,11.4,60,40.5,0,0,31,20.89,40,27,0,0,77,52,0,0,1,,148,148,61,41.2,61,41.2,41.2,46,31,41,27.69,0,0,41,27.69,20,13.5,0,0,87,58.7,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,148,147,61,41.2,61,41.2,41.5,44,29.69,42,28.3,0,0,46,31,15,10.09,1,0.6,87,58.7,0,0,1,"NA",2.63,2.23
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",6,162,161,86,53,86,53,53.4,23,14.09,52,32,0,0,50,30.8,36,22.19,1,0.6,76,46.89,0,1,,,162,161,83,51.2,83,51.2,51.6,39,24,39,24,0,0,54,33.29,29,17.89,1,0.6,79,48.7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.59,2.43
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",7,152,152,80,52.6,80,52.6,52.6,25,16.39,47,30.89,0,0,40,26.3,40,26.3,0,0,72,47.29,0,1,1,,153,153,69,45,69,45,45.1,47,30.69,37,24.1,0,0,34,22.19,35,22.8,0,0,84,54.89,0,0,1,,153,151,84,54.89,84,54.89,55.6,25,16.3,42,27.39,0,0,59,38.5,25,16.3,2,1.3,69,45,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.62,2.37
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",8,164,164,82,50,82,50,50,49,29.8,33,20.1,0,0,38,23.1,44,26.8,0,0,82,50,0,0,1,,164,164,39,23.69,39,23.69,23.8,76,46.29,49,29.8,0,0,26,15.8,13,7.9,0,0,125,76.2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,164,164,61,37.1,61,37.1,37.2,44,26.8,59,35.89,0,0,42,25.6,19,11.5,0,0,103,62.79,0,0,1,"NA",2.47,1.85
"2012-13","Educational Service District 123","11","Franklin","11051","North Franklin School District",10,145,145,133,91,132,91,91,5,3.39,8,5.5,9,6.2,49,33.7,74,51,0,0,13,8.9,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,140,137,122,86.5,121,86.4,88.3,2,1.39,14,10,6,4.2,52,37.1,63,45,3,2.1,19,13.5,9,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.19,
"2012-13","Educational Service District 123","11","Franklin","11054","Star School District",3,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11054","Star School District",4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",3,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",4,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",5,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",6,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",7,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",8,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","11","Franklin","11056","Kahlotus School District",10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",3,22,22,16,72.7,16,72.7,72.7,1,4.5,5,22.69,1,4.5,6,27.19,9,40.89,0,0,6,27.19,0,1,,,22,22,16,72.7,16,72.7,72.7,3,13.59,3,13.59,0,0,12,54.5,4,18.1,0,0,6,27.19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.95,2.77
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",4,19,19,8,42.1,8,42.1,42.1,1,5.2,10,52.6,1,5.2,6,31.5,1,5.2,0,0,11,57.79,0,0,,,19,19,6,31.5,6,31.5,31.6,8,42.1,5,26.3,0,0,5,26.3,1,5.2,0,0,13,68.4,0,0,,,19,19,9,47.29,9,47.29,47.4,4,21,6,31.5,0,0,7,36.79,2,10.5,0,0,10,52.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.26,1.94
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",5,29,29,23,79.29,23,79.29,79.3,1,3.39,5,17.19,3,10.3,11,37.89,9,31,0,0,6,20.6,0,0,,,29,29,15,51.7,15,51.7,51.7,7,24.1,7,24.1,0,0,13,44.79,2,6.79,0,0,14,48.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,20,68.9,20,68.9,69,4,13.69,5,17.19,0,0,12,41.29,8,27.5,0,0,9,31,0,0,,"NA",2.75,2.34
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",6,33,33,25,75.7,25,75.7,75.8,3,9,5,15.09,2,6,15,45.39,8,24.19,0,0,8,24.19,0,2,,,33,33,18,54.5,18,54.5,54.5,7,21.19,8,24.19,0,0,13,39.29,5,15.09,0,0,15,45.39,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.72,2.48
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",7,21,21,19,90.4,19,90.4,90.5,1,4.7,1,4.7,0,0,7,33.29,12,57.1,0,0,2,9.5,0,1,,,21,20,16,76.09,16,76.09,80,3,14.19,1,4.7,0,0,6,28.5,10,47.6,1,4.7,5,23.8,0,1,,,21,21,19,90.4,19,90.4,90.5,1,4.7,1,4.7,0,0,17,80.9,2,9.5,0,0,2,9.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.42,2.99
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",8,23,23,14,60.79,14,60.79,60.9,5,21.69,4,17.3,0,0,8,34.7,6,26,0,0,9,39.1,0,0,,,23,23,7,30.39,7,30.39,30.4,11,47.79,5,21.69,0,0,6,26,1,4.29,0,0,16,69.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,16,69.5,16,69.5,69.6,3,13,4,17.3,1,4.29,10,43.39,5,21.69,0,0,7,30.39,0,0,,"NA",2.64,1.86
"2012-13","Educational Service District 123","12","Garfield","12110","Pomeroy School District",10,27,27,24,88.8,24,88.79,88.9,2,7.4,1,3.7,2,7.4,9,33.29,13,48.1,0,0,3,11.09,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,22,81.4,22,81.4,81.5,3,11.09,2,7.4,0,0,18,66.59,4,14.8,0,0,5,18.5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.07,
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",3,175,175,59,33.7,59,33.7,33.7,67,38.2,49,28,0,0,42,24,17,9.69,0,0,116,66.2,0,1,,,175,175,69,39.39,69,39.39,39.4,55,31.39,51,29.1,0,0,55,31.39,14,8,0,0,106,60.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.05,2.16
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",4,174,171,84,48.2,84,48.2,49.1,32,18.3,55,31.6,3,1.7,66,37.89,15,8.59,3,1.7,90,51.7,0,2,,,173,171,77,44.5,77,44.5,45,67,38.7,27,15.59,0,0,48,27.69,29,16.69,2,1.1,96,55.39,0,3,,,173,160,49,28.3,49,28.3,30.6,53,30.6,58,33.5,1,0.5,40,23.1,8,4.59,13,7.5,124,71.59,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.3,2.2
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",5,141,139,64,45.29,64,45.29,46,20,14.09,55,39,2,1.39,33,23.39,29,20.5,2,1.39,77,54.6,0,0,,,140,138,78,55.7,78,55.7,56.5,39,27.8,21,15,0,0,48,34.2,30,21.39,2,1.39,62,44.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,138,51,36.1,51,36.1,37,47,33.29,40,28.3,0,0,33,23.39,18,12.69,3,2.1,90,63.79,0,0,,"NA",2.44,2.46
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",6,155,154,72,46.39,72,46.39,46.8,33,21.19,49,31.6,0,0,55,35.39,17,10.9,1,0.6,83,53.5,0,0,,,155,152,73,47,73,47,48,38,24.5,41,26.39,0,0,46,29.6,27,17.39,3,1.89,82,52.89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.34,2.36
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",7,150,146,61,40.6,61,40.6,41.8,34,22.6,51,34,0,0,43,28.6,18,12,4,2.6,89,59.29,0,2,,,150,146,56,37.29,56,37.29,38.4,53,35.29,37,24.6,0,0,43,28.6,13,8.59,4,2.6,94,62.6,0,2,,,149,140,68,45.6,68,45.6,48.6,30,20.1,42,28.1,0,0,54,36.2,14,9.3,9,6,81,54.29,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.24,2.05
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",8,132,131,60,45.39,60,45.39,45.8,36,27.19,35,26.5,0,0,29,21.89,31,23.39,1,0.7,72,54.5,0,2,,,132,131,22,16.6,22,16.6,16.8,72,54.5,37,28,0,0,19,14.3,3,2.2,1,0.7,110,83.29,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,131,46,34.79,46,34.79,35.1,35,26.5,50,37.79,0,0,37,28,9,6.79,1,0.7,86,65.09,0,2,,"NA",2.39,1.62
"2012-13","Educational Service District 105","13","Grant","13073","Wahluke School District",10,115,110,73,62.3,71,61.7,64.5,16,13.9,23,20,0,0,45,39.1,26,22.6,5,4.29,44,38.2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,107,73,63.4,71,62.79,66.4,9,7.9,27,23.8,0,0,51,45.1,20,17.6,6,5.29,42,37.1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.62,
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",3,204,203,116,56.79,116,56.79,57.1,40,19.6,47,23,0,0,71,34.79,45,22,1,0.4,88,43.1,1,2,2,,206,206,113,54.79,113,54.79,54.9,47,22.8,46,22.3,0,0,78,37.79,35,16.89,0,0,93,45.1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.58,2.48
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",4,189,188,124,65.59,124,65.59,66,13,6.79,51,26.89,3,1.5,87,46,34,17.89,1,0.5,65,34.29,0,2,1,,189,189,105,55.5,105,55.5,55.6,47,24.8,37,19.5,0,0,46,24.3,59,31.19,0,0,84,44.39,0,2,1,,189,189,96,50.7,96,50.7,50.8,26,13.69,67,35.39,0,0,83,43.89,13,6.79,0,0,93,49.2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.7,2.61
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",5,200,200,95,47.5,95,47.5,47.5,27,13.5,78,39,3,1.5,56,28,36,18,0,0,105,52.5,0,3,2,,199,199,98,49.2,98,49.2,49.2,53,26.6,48,24.1,0,0,72,36.1,26,13,0,0,101,50.7,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200,70,35,70,35,35,72,36,58,28.89,0,0,44,22,26,13,0,0,130,65,0,3,2,"NA",2.48,2.35
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",6,210,208,121,57.6,121,57.6,58.2,22,10.4,65,30.89,0,0,105,50,16,7.59,2,0.9,89,42.29,0,4,2,,210,208,106,50.39,106,50.39,51,58,27.6,44,20.89,0,0,67,31.89,39,18.5,2,0.9,104,49.5,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.53,2.39
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",7,200,200,82,41,82,41,41,36,18,82,41,0,0,41,20.5,41,20.5,0,0,118,59,0,3,1,,199,199,90,45.2,90,45.2,45.2,70,35.1,39,19.5,0,0,63,31.6,27,13.5,0,0,109,54.7,0,4,1,,198,197,85,42.89,85,42.89,43.1,37,18.6,75,37.79,0,0,81,40.89,4,2,1,0.5,113,57,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.44,2.23
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",8,187,184,91,48.6,91,48.6,49.5,48,25.6,45,24,0,0,56,29.89,35,18.69,3,1.6,96,51.29,1,1,,,187,184,55,29.39,55,29.39,29.9,89,47.5,40,21.3,0,0,34,18.1,21,11.19,3,1.6,132,70.5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,184,53,28.3,53,28.3,28.8,62,33.1,69,36.79,0,0,42,22.39,11,5.79,3,1.6,134,71.59,1,1,,"NA",2.38,1.89
"2012-13","North Central Educational Service District 171","13","Grant","13144","Quincy School District",10,236,234,155,65.4,154,65.2,65.8,33,13.9,47,19.89,4,1.6,76,32.2,74,31.3,2,0.8,82,34.7,5,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,233,227,168,72.1,168,72.09,74,14,6,45,19.3,5,2.1,120,51.5,43,18.39,6,2.5,65,27.8,9,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.75,
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",3,72,72,35,48.6,35,48.6,48.6,17,23.6,20,27.69,3,4.09,16,22.19,16,22.19,0,0,37,51.29,0,0,,,72,72,24,33.29,24,33.29,33.3,36,50,12,16.6,0,0,17,23.6,7,9.69,0,0,48,66.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.34,1.93
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",4,64,64,26,40.6,26,40.6,40.6,6,9.3,32,50,2,3.1,18,28.1,6,9.3,0,0,38,59.29,0,0,,,64,64,36,56.2,36,56.2,56.3,18,28.1,10,15.59,1,1.5,17,26.5,18,28.1,0,0,28,43.7,0,0,,,64,62,21,32.79,21,32.79,33.9,19,29.6,22,34.29,0,0,14,21.8,7,10.9,2,3.1,43,67.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.31,2.51
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",5,65,65,45,69.2,45,69.2,69.2,2,3,18,27.6,4,6.09,21,32.29,20,30.69,0,0,20,30.69,0,0,1,,65,65,36,55.29,36,55.29,55.4,9,13.8,20,30.69,0,0,22,33.79,14,21.5,0,0,29,44.6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,29,44.6,29,44.6,44.6,16,24.6,20,30.69,2,3,18,27.6,9,13.8,0,0,36,55.29,0,0,1,"NA",2.78,2.63
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",6,65,64,29,44.6,29,44.6,45.3,13,20,22,33.79,0,0,25,38.39,4,6.09,1,1.5,36,55.29,0,0,2,,65,64,25,38.39,25,38.39,39.1,19,29.19,20,30.69,0,0,18,27.6,7,10.69,1,1.5,40,61.5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.27,2.16
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",7,79,79,30,37.89,30,37.89,38,17,21.5,32,40.5,3,3.7,17,21.5,10,12.59,0,0,49,62,0,1,2,,79,79,37,46.79,37,46.79,46.8,30,37.89,12,15.09,0,0,24,30.3,13,16.39,0,0,42,53.1,0,1,2,,79,79,44,55.6,44,55.6,55.7,15,18.89,20,25.3,1,1.19,32,40.5,11,13.9,0,0,35,44.29,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.17,2.25
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",8,85,85,42,49.39,42,49.39,49.4,20,23.5,23,27,2,2.29,18,21.1,22,25.8,0,0,43,50.5,0,0,,,85,85,45,52.89,45,52.89,52.9,18,21.1,22,25.8,1,1.1,28,32.89,16,18.8,0,0,40,47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85,44,51.7,44,51.7,51.8,12,14.09,29,34.1,8,9.4,22,25.8,14,16.39,0,0,41,48.2,0,0,,"NA",2.44,2.47
"2012-13","North Central Educational Service District 171","13","Grant","13146","Warden School District",10,64,62,50,78.1,50,78.09,80.6,3,4.59,9,14,4,6.2,21,32.79,25,39,2,3.1,14,21.8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,61,56,88.8,56,88.79,91.8,2,3.1,3,4.7,2,3.1,29,46,25,39.6,2,3.1,7,11.09,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.87,
"2012-13","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",3,21,21,14,66.59,14,66.59,66.7,4,19,3,14.19,0,0,5,23.8,9,42.79,0,0,7,33.29,0,0,,,21,21,15,71.4,15,71.4,71.4,2,9.5,4,19,0,0,10,47.6,5,23.8,0,0,6,28.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.9,2.86
"2012-13","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",4,15,15,10,66.59,10,66.59,66.7,2,13.3,3,20,0,0,4,26.6,6,40,0,0,5,33.29,0,0,,,15,15,5,33.29,5,33.29,33.3,6,40,4,26.6,0,0,4,26.6,1,6.59,0,0,10,66.59,0,0,,,15,15,10,66.59,10,66.59,66.7,2,13.3,3,20,0,0,6,40,4,26.6,0,0,5,33.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.93,1.99
"2012-13","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",5,10,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,16,84.2,15,83.29,83.3,1,5.5,2,11.09,1,5.5,6,33.29,8,44.39,0,0,3,16.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",3,35,35,20,57.1,20,57.1,57.1,10,28.5,5,14.19,0,0,11,31.39,9,25.69,0,0,15,42.79,0,1,,,35,35,13,37.1,13,37.1,37.1,10,28.5,12,34.2,0,0,8,22.8,5,14.19,0,0,22,62.79,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.54,2.22
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",4,32,32,15,46.79,15,46.79,46.9,6,18.69,11,34.29,3,9.3,6,18.69,6,18.69,0,0,17,53.1,0,1,,,32,32,10,31.19,10,31.19,31.3,18,56.2,4,12.5,0,0,6,18.69,4,12.5,0,0,22,68.7,0,1,,,32,31,10,31.19,10,31.19,32.3,11,34.29,10,31.19,0,0,8,25,2,6.2,1,3.1,22,68.7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.18,1.87
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",5,28,27,19,67.79,19,67.79,70.4,1,3.5,7,25,2,7.09,8,28.5,9,32.1,1,3.5,9,32.1,0,0,,,28,28,20,71.4,20,71.4,71.4,3,10.69,5,17.8,0,0,13,46.39,7,25,0,0,8,28.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,12,42.79,12,42.79,42.9,6,21.39,10,35.7,0,0,10,35.7,2,7.09,0,0,16,57.1,0,0,,"NA",2.67,2.85
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",6,34,34,16,47,16,47,47.1,8,23.5,10,29.39,0,0,11,32.29,5,14.69,0,0,18,52.89,0,0,,,34,34,14,41.1,14,41.1,41.2,13,38.2,7,20.5,0,0,9,26.39,5,14.69,0,0,20,58.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.38,2.17
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",7,26,24,12,46.1,12,46.1,50,5,19.19,7,26.89,0,0,4,15.3,8,30.69,2,7.59,14,53.79,0,2,,,26,24,15,57.6,15,57.6,62.5,6,23,3,11.5,0,0,8,30.69,7,26.89,2,7.59,11,42.29,0,2,,,26,23,15,57.6,15,57.6,65.2,2,7.59,6,23,0,0,14,53.79,1,3.79,3,11.5,11,42.29,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.42,2.46
"2012-13","North Central Educational Service District 171","13","Grant","13156","Soap Lake School District",8,38,37,21,55.2,21,55.2,56.8,8,21,8,21,1,2.6,7,18.39,13,34.2,1,2.6,17,44.7,0,0,,,38,37,16,42.1,16,42.1,43.2,12,31.5,9,23.6,0,0,14,36.79,2,5.2,1,2.6,22,57.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,12,31.5,12,31.5,32.4,7,18.39,18,47.29,0,0,11,28.89,1,2.6,1,2.6,26,68.4,0,0,,"NA",2.55,2.1
